id	filename	md5	size	state
371567a2-b1a4-4f5b-845b-4a07ffbf229d	TCGA-AG-4007-01Z-00-DX1.1344292e-78ad-4db8-b03b-e7ceb0c7027b.svs	c24c30735f84b5caf3be22d8df932083	258314782	released
3dd8502d-6972-41f6-8c96-bdd1ab17db44	TCGA-F5-6814-01Z-00-DX1.25b7eec3-80bc-43c2-9969-78f343c55bed.svs	965c3e69ca9144a6ee0b81194987a774	135038661	released
3f66b98e-48b9-4f7d-81cd-6a306d5c2472	TCGA-AG-4022-01Z-00-DX1.72c82ee1-ceb4-4247-813a-157e80cb5ab7.svs	d606e03f0ed250e4fbf5d8cbe5595e7f	295324808	released
ec1f9ff4-f634-42fb-9c64-dee4950df4df	TCGA-AF-6136-01Z-00-DX1.a0e22964-b7b4-43ba-bfa1-11c60f254eb3.svs	7e4a83ffa6ba2a2eae2e89b61f0bda52	240945135	released
b76d090e-b5ff-4b48-a07f-0925dde75c9a	TCGA-AF-2691-01Z-00-DX1.e4e174e0-fa32-4b26-85bb-86b01b2f6bc4.svs	173194f2cd73f336855842fc31019446	213680893	released
26ca2f88-3acf-4387-b143-1986f5ff36c3	TCGA-F5-6813-01Z-00-DX1.377f7b93-2607-4fd0-9ad7-a4f074bf949b.svs	366f756b43bd6b07061d9eafda6726e6	476406875	released
b3a449cf-016b-4155-bb94-35b01605513e	TCGA-F5-6571-01Z-00-DX1.2de5bae1-22da-460a-bb94-c4f74d92300e.svs	314b5fb3a330df71a138e0cfe2251541	793291651	released
d305b257-7bba-4957-9e6a-76778a2c9811	TCGA-BM-6198-01Z-00-DX1.8B67F38E-AF4C-4301-9EC5-0AB575F3E728.svs	642aa1da7fc2ff227b2a00335d608cba	1182401769	released
69af5193-4fea-4c3c-a638-ff7e0202a530	TCGA-AG-3598-01Z-00-DX1.033cee69-8540-4584-83f5-c08e37cc7170.svs	d274d4f8edc28f52ed0e669a4df6e39a	530975062	released
093250fd-a3d4-485f-943c-76c085f0cff4	TCGA-EI-6513-01Z-00-DX1.9d978c83-0ec2-46cc-8be5-9721b6c7cbd3.svs	dbc021cde1a5e3f302e31adb067a757c	1017763813	released
b356edc5-182b-4557-bb91-5a6f6c243b6e	TCGA-AG-A032-01Z-00-DX1.92DF6C70-9196-4D5A-9197-D03B3D1B5AF5.svs	0d84d44ab17430bb12dc860b2964cc6b	627345610	released
