id	filename	md5	size	state
c231e65c-56ce-46c7-8b57-ded968e619c4	TCGA-KM-8476-01Z-00-DX1.BDC7C35E-1B36-4CF6-9CF0-B63C68724EF2.svs	49f9008267d3cdda6fecc2b587e7ca4e	713807597	released
f1322cb6-00bd-412c-9756-141810010b76	TCGA-KL-8332-01Z-00-DX1.3a375f5f-38e4-4022-8b36-5d8547870417.svs	8f08b1ffcfb773a48af4328533703b89	2178187898	released
bd19313b-c879-431a-8435-21a54e50d79d	TCGA-UW-A72H-01Z-00-DX1.25A52BAA-4000-4AC7-9B93-9D9790C8834A.svs	e73914ff2e6156c600815fcf5fa1db2f	1288946082	released
39ee8aae-e119-4fa5-b177-71860a997b57	TCGA-KM-8639-01Z-00-DX1.13E1C61C-16F6-4FC5-B1D2-DDBF7DE16639.svs	2eea372eabf73100c36db2d2db3b033f	2100421383	released
25fa1621-cd65-4fa5-9a70-8a93d1b8dde2	TCGA-KL-8328-01Z-00-DX1.497ddcb5-0436-4c76-a633-4744e24e6efe.svs	614a151ff7a18057761adeafb0c1f9ff	1406379264	released
5c164e67-7f01-4a11-94d8-0a4ff3037cd6	TCGA-KL-8326-01Z-00-DX1.0fe86143-728f-4447-98a5-4a6d87ef398b.svs	75bc8e1d0fcf0bf8be0ad38d55123ad8	888359022	released
836ac1ec-6d7d-4df6-845b-461bf2c3e4ad	TCGA-KN-8431-01Z-00-DX1.BAEA4392-5CD8-4B28-8A47-E9DCE88F5820.svs	49ac80039af63eeb4d85307f3d7e0f3a	999950315	released
b0a03f8b-0b3f-4ab4-b5b3-ee03d5cd6938	TCGA-KL-8340-01Z-00-DX1.85fe33f4-87d5-4e36-9389-d093cde30f80.svs	2fcfd2483275fd29e73769c32c8d691f	1155978714	released
c93e13a2-2746-47dc-bb1d-c7935365b3bc	TCGA-KM-A7QA-01Z-00-DX1.971BE7D3-6E83-44C9-AFC4-50FE85E9C982.svs	0c7c48aa57a34d5d64eb6cb76b241794	781444727	released
6ee84288-0e2a-4cb3-8bda-54cfc162a9c8	TCGA-KO-8416-01Z-00-DX1.AA58FA3E-02A6-4696-A4F6-2B11C5B0C0E8.svs	b034aaad6f8d52110b308ed7342a8da7	1436766025	released
ba29a885-8e44-426a-a7a7-2d5842b758c5	TCGA-KL-8344-01Z-00-DX1.fdcc3157-799f-42ed-99dc-b13d381d9230.svs	49d9f709de8207540c3be6bd1ea4adf4	1447151882	released
4ea9c2bf-783d-40a3-858e-163cd33f1389	TCGA-UW-A7GN-11Z-00-DX1.ABAA5DC6-D63C-4BBF-AB0C-213B95C79720.svs	1b63e52725d76ab148b1c74cf3eef88d	1009491360	released
9e6f59ab-86d5-4ed7-95b2-47ca3aa7627c	TCGA-KO-8406-01Z-00-DX1.F9FDAB2C-9EEC-41D0-A29C-530107B96AC2.svs	9ec1951bc6de6b64a3a82d60399e249d	1173741371	released
396a4cfe-2b1c-44fb-a3f4-5d6bc3f9a1b5	TCGA-KL-8334-01Z-00-DX1.bc0857e2-938f-497a-ab63-38bc87e1af30.svs	e2664ed75d9d9eac48dccd5b273c50f1	1373004210	released
42aa88c6-e89e-4af5-9226-6b8ebc728cb0	TCGA-KL-8343-01Z-00-DX1.e5aeff79-6d98-4c53-923e-a8fe204fbb43.svs	134748eec83ffd34d15d6d04db90d0da	1754386304	released
ea6a07d1-55d8-4f80-b390-bbba89c60ea7	TCGA-KO-8405-01Z-00-DX1.DB2F9FFE-B562-4D52-A4DF-E939DE99B5F7.svs	512e72f64296c721c9fda1b738ac5b17	1677920747	released
230b9763-7e4d-4a43-a9de-647471c17be5	TCGA-KL-8329-01Z-00-DX1.6c9000ef-34ff-4e44-84b3-755a868f6a4e.svs	a0fa34613a88323a32d6789f0c66d93f	1319639226	released
ef7173fb-ffc9-4fee-a8d2-15175fef2eb0	TCGA-NP-A5H5-01Z-00-DX1.E6434A29-9182-4476-9E89-62B9C8EABC5B.svs	acbb9d4abca017088e9f44eee4352a8c	192790998	released
d7cc9e34-a659-49ee-a7bf-7f74d56f2f87	TCGA-KO-8408-01Z-00-DX1.4D45F809-E93A-4221-832A-97C3A4B4E30C.svs	9d9ffa0af3be89b53acfffec5dc57d22	1268096819	released
a29e2989-b662-4287-96f5-7d76ca3c5b08	TCGA-NP-A5GZ-01Z-00-DX1.07B19B85-A1CE-4AF2-B3E2-C86D11FAC907.svs	da912c50aeac1885479dc6435cad4f65	135265752	released
01ccb56e-6579-4796-a203-6dd745ff6944	TCGA-UW-A7GP-01Z-00-DX1.C997CBA5-AF20-4CB3-9CB3-82AA65146EF5.svs	b495f174b1f5f2484e00b11b2aeb8905	1601448324	released
56a5820d-a94c-425e-b546-0f5a709bd35c	TCGA-UW-A7GY-01Z-00-DX1.CD2CCA5D-C92B-409C-B5D6-1EB7C8A0B4CD.svs	c82ec7b4bafefff0521de868bfd44f1e	1905957156	released
7d9ce290-5900-433b-959f-52e993db14d3	TCGA-UW-A72J-01Z-00-DX1.B62772BA-DC29-40C9-B5C8-AC47AFA0437D.svs	03802a0fa9da17d128d085488eba01f5	1493249266	released
069521a7-df38-468d-b71d-d25e63ff0bb9	TCGA-KN-8437-01Z-00-DX1.573F2559-097F-4A87-9AB6-55BF2FEB724F.svs	a3ceb4f402942a8e4cf59599a7b53ef3	998308461	released
30f12458-2b79-41c5-b2d2-c560eafd1cde	TCGA-KN-8433-01Z-00-DX1.4AE64138-3E04-46AC-B905-52CB71261230.svs	1fddf3596afc1e4f904a2017c45a28bd	364251607	released
d5b122ba-6905-4167-9f55-501efe51b3fe	TCGA-UW-A7GU-01Z-00-DX1.30C1C11C-4113-4F8D-8372-5EE3DD33564D.svs	4be2fb818bd196e8b337bd8a5364e005	720365928	released
