id	filename	md5	size	state
0660346b-5964-4395-a38b-fdeabfeea065	TCGA-B3-4103-01A-01-BS1.0b542850-921d-4e0e-9ac3-06e1ce588991.svs	83fc1d42ac64e8e30c7878efdf1746b9	182667125	released
b89db3bf-1aee-4cba-a04d-325613b23c8d	TCGA-B3-4103-01A-01-TS1.3080709e-8c09-41cd-8945-8af3e34dd42f.svs	964403973590b17dac17c77d033acb38	98202901	released
091fa17e-62b5-47b5-8c6b-33b6d625cd28	TCGA-AL-3468-01A-02-BS2.e9647dba-8078-4256-8153-bd88c5f84ac3.svs	619317468a647ce1894ce252f7718afc	72395967	released
71aadcf1-8653-4191-9004-259fd352f046	TCGA-UZ-A9PM-01A-02-TSB.946F3B44-4C6A-4638-8E32-196E5353C451.svs	c6222c4e9a65e3e1f719b46f00c0a918	388018627	released
3df84773-4947-4a8d-b7d2-4ed48c049221	TCGA-A4-A5Y0-11A-01-TS1.A819CDA6-6C60-4EB5-B19C-60563B1A2A02.svs	40b0cf0ecce46e6b6ae6b76c39381813	79032815	released
e42afe2f-4a9e-44f5-9f91-f1143945e63d	TCGA-A4-A5Y0-01A-01-TS1.C07D1EE1-B67B-48A3-8221-7637949F1A2B.svs	6cc58d3d650798c03f161741981bf477	327926487	released
8233a3de-4dd1-4d24-bae4-bf5f4369df21	TCGA-PJ-A5Z8-01A-01-TSA.ED346B8A-A11D-430E-B6C7-DABAE43206F1.svs	b01077354d72cbaf00d66e50e7501af3	305921791	released
b9dd8d80-389e-4ebe-9051-170972106d68	TCGA-UZ-A9PR-01A-01-TSA.F52A213B-19DD-456B-A9A8-DB2490B8A5F8.svs	6b61b1f86043f4c8431e0876ff6156fe	185355877	released
844b87ec-afdd-4311-a444-69bdab43de9a	TCGA-A4-7997-01A-01-TS1.4b30b38f-c85e-4b7d-a125-7d6ebd25f246.svs	7d20269f26407ed2c1489e114b4a29b2	85414273	released
cc46ff07-8d0a-44e1-92ac-3c7fb277fca4	TCGA-DW-7836-01A-01-TS1.8537389a-e28c-41fd-a6ad-4a8e0dddc764.svs	efc368acc0bf6bb5ea687b0f05d476a3	207945453	released
e6206641-af4c-409f-9ca2-db275b9f0649	TCGA-P4-AAVO-01A-01-TSA.A462D4B3-D2E7-4C4D-B3CA-79C30523469E.svs	e6f7a29c651487d39bd3127911387bad	200263195	released
1424aa3d-2f15-40e1-b2db-9264b0f1aa94	TCGA-P4-AAVO-11A-01-TS1.D30A4668-9D25-4CBB-BF7A-98A0D75771AE.svs	cb2f957d2a3bc3829c85db6b1b58ab33	103520843	released
b065b2c0-e8f1-4de8-be63-8d2491e97e70	TCGA-AL-3472-01A-01-BS1.a2d80b49-70d0-49f2-8057-198df3c8bdf7.svs	2a409bb14e303c39239216f7f6078bd7	89962285	released
8ad0a2e3-3a73-4dbd-a1a5-da955cd98d19	TCGA-DW-7842-01A-01-TS1.9a9a3f6f-a0df-45c1-95e4-bcaefe6d7e18.svs	3f9187870150e5e7ef29d44208373638	431778673	released
801846af-0dde-48cb-b1b4-e72f3b6cbd38	TCGA-2Z-A9JD-01A-01-TS1.4ACF7A4C-CE0E-40D3-841E-84B1EA3E55AA.svs	866d6a98a775199705cad236f66c0a7d	293021813	released
6d1fe97d-ab3d-4d45-80aa-fbec981a1e1d	TCGA-2Z-A9J5-01A-02-TS2.219F4BC7-85E5-4989-84E5-1E8F7D12B28D.svs	0c8c338af7c6b101a75ad0dadb5d4972	102769237	released
3ef04927-0ab8-4891-b28a-7de780506dc2	TCGA-G7-7502-01A-01-BS1.d670c132-210e-4040-8a26-0c9ff1a51ea5.svs	b6e99e69327fc0cbb8c83d8616b6838b	56359875	released
5a04f5da-0dec-4040-bbc8-14ec501a7891	TCGA-PJ-A8JU-01A-01-TSA.E7C6661D-A22B-4E38-8B41-27666FD2A4AB.svs	1d4fa788031bbde1df992a32e4982532	283784355	released
76964571-5f5a-422e-8acf-b0b050aa011a	TCGA-IA-A83V-01A-01-TS1.4779D72F-9A3A-4237-8867-70A993F0AB77.svs	48b69a98178cd10c8e1a17ef3a7f2d0a	309573267	released
3bb9b600-37dc-4c7a-a2d2-3a944500a5c1	TCGA-A4-A57E-11A-01-TS1.1CC7185A-BACC-45FF-BE39-93E25FB9996A.svs	de316ea0e9a1975db78498375205425a	58517783	released
93d54af6-b2ab-4cee-a469-a23ba6cdaac7	TCGA-IA-A83V-11A-01-TS1.CFC8AD9D-74E9-4640-B6FD-A9C6D2563B42.svs	b3984d0dd1952aadc1ec786da016885b	70443759	released
9b350568-8e16-4de1-9163-3c418945e1e3	TCGA-DW-7841-01A-01-BS1.6e32dfed-daa2-4cf1-a499-ce674da977ba.svs	27195a58ce2eb100fed333055a0d87a8	527336877	released
cfe79125-4e14-491c-9471-f729100baf03	TCGA-A4-7734-01A-01-BS1.f78da1a2-d49b-431f-8c3c-4a3f815a4f65.svs	80c2f472368438a71d5d52dd9f553308	521354221	released
f2089d64-5ee2-4084-9db3-b8529db202b9	TCGA-P4-A5EB-11A-01-TS1.42E33FD7-AC7A-4D1B-8D36-9DCF0DC26BF4.svs	f936dc63e04e4f73e0a009d6af5dd121	55875271	released
1202833f-5c31-443b-bfac-c7f151d6b15c	TCGA-P4-A5E7-01A-03-TS3.AC550566-E330-40BF-90B1-749682009A9F.svs	c5028f9cf7bd6a9eb58d76cbf3733555	168527137	released
264ab532-b32c-4fab-bc38-b40a6e522e68	TCGA-IA-A83T-11A-01-TS1.C108DDE5-DEAF-4E8F-A360-61C53B86C270.svs	896f5e5f3f3fa76b9d564c2ada38b361	65255179	released
99414a2b-5bf9-42fe-bf52-6689d0c2a897	TCGA-UZ-A9PL-01A-01-TSA.3BC1CBF4-6355-4E70-A6C9-6FDD77D602C5.svs	f5446e4d6c8431835ebf389fb3a3b089	291487091	released
4268da11-0944-4e27-8b2a-b7a6daf79066	TCGA-G7-6790-01A-01-BS1.db20b26d-5e40-4b3a-85c4-8a5fb01c1aa8.svs	4da2b8048d40b37e133b9f1420297451	253971403	released
6e6c456b-e78c-4f60-9157-ad8cefd09628	TCGA-DW-7834-01A-01-BS1.56a55afe-ce6c-417e-ad8d-2c0c2721ef35.svs	7b3e664e76b39c1a0dc7dcbbafdec2d0	92597929	released
71d849f2-aa86-40b5-8d95-7aaec43a2065	TCGA-DW-7834-01A-01-TS1.b6577e0d-7621-4dfc-ae97-3af58c632f06.svs	57d08106ee6056c42224fecf684e9156	219157269	released
